sink_id,lat,lon,row,col,area_m2,max_depth_m,volume_m3,catchment_m2,rsi,gw_depth_m,ksat_mm_hr,recharge_score
267,12.960398845870191,77.76549226295137,184,985,1317600,3.71,1909877.0,900.0,0.7271787627224563,7.75036343462964,15.78145531479146,1388821.9938120767
388,12.94099523573321,77.66254533139127,256,603,1222200,1.07,1284471.0,3600.0,0.6066962366972177,7.750334402820181,18.180830446289274,779283.7218467119
11,12.988965271905192,77.77465507884938,78,1019,972000,1.26,541821.0,17100.0,0.7650904672131816,7.750361795549957,18.552127341052483,414542.0820359133
309,12.953661481239294,77.74258522320632,209,900,1079100,0.76,819343.0,3600.0,0.5023047818506243,7.750357312988221,6.380191536034333,411559.9068758361
378,12.940456246562738,77.68248793069871,258,677,301500,2.33,261122.0,307800.0,0.670812108347278,7.750340671095602,16.72015823962305,175163.79935585792
681,12.87469956776519,77.77303811133797,502,1013,212400,1.65,181119.0,81900.0,0.7788076165503185,7.750379176610288,15.696652723829846,141056.85670197714
389,12.938569784466086,77.77815850845745,265,1032,116100,3.24,169695.0,8732700.0,0.8011802092219539,7.750370848900086,17.344177786623877,135956.27560391946
570,12.9078474017492,77.61484478980452,379,426,352800,2.57,746571.0,15995700.0,0.1291243197336498,7.750324990758832,6.380191536034333,96400.47250787065
519,12.91889667974387,77.72021717263173,338,817,134100,1.4,107387.0,10800.0,0.7589337280542394,7.7503558138162205,19.47363609024982,81499.6162545606
610,12.897876102095472,77.67116915811881,416,635,18900,16.16,202464.0,230400.0,0.24326509685866074,7.750343914413586,6.380191536034333,49252.424570391886
443,12.930215452323775,77.7724991221675,296,1011,45900,1.99,60094.0,900.0,0.7872276585341589,7.750370380163266,17.925875808762125,47307.658911951745
497,12.922939098522408,77.64044677540193,323,521,239400,3.07,253640.0,55174500.0,0.18281991235931988,7.750330457664031,6.380191536034333,46370.4425708179
345,12.944768159926513,77.69353720869339,242,718,326700,0.46,83175.0,900.0,0.3697762959033909,7.750343417708006,6.380191536034333,30756.143411764537
442,12.929676463153305,77.64529767793617,298,539,181800,0.34,41549.0,88952400.0,0.6548830199772623,7.750330878677832,19.08653310655747,27209.73459703527
72,12.991929712342786,77.63748233496433,67,510,25200,2.3,45558.0,27000.0,0.59618701026915,7.750318438261706,21.970185136902607,27161.087813841936
121,12.98384487478571,77.63667385120863,97,507,24300,4.25,72648.0,3811500.0,0.346598032527286,7.750319499292557,6.380191536034333,25179.653867042274
172,12.980071950592407,77.65553847217514,111,577,44100,2.27,68653.0,362700.0,0.34078076617688163,7.750325956464558,6.380191536034333,23395.621940341454
104,12.98707880980854,77.62023468150923,85,446,76500,0.96,73118.0,217800.0,0.3189374382361525,7.750313889690826,6.380191536034333,23320.067608950998
542,12.91566274472104,77.67359460938593,350,644,86400,1.08,93313.0,46800.0,0.22572977328602792,7.750341852234946,6.380191536034333,21063.522334639125
525,12.918357690573398,77.62697204614014,340,471,67500,7.85,59014.0,1800.0,0.3200772740599107,7.750327039341119,6.380191536034333,18889.04025137157
344,12.948271589534578,77.58142746123528,229,302,31500,2.13,63531.0,1800.0,0.29269955177169,7.750308244072004,19.0660348838565,18595.49522360724
544,12.913506788039152,77.61700074648641,358,434,171900,2.57,177266.0,2700.0,0.0992820326015847,7.7503247492145055,6.380191536034333,17599.328791152515
15,13.002440001166985,77.58600886918428,28,319,33300,4.55,58194.0,222300.0,0.30196039905731414,7.750300822932558,19.171395057504185,17572.28346274134
636,12.89086924287934,77.63020598116296,442,483,162900,0.34,39432.0,61200.0,0.2595751489995341,7.750332406219122,6.380191536034333,10235.56727534963
296,12.95473945958024,77.59193775005947,205,341,210600,0.7,55698.0,6300.0,0.16693757757147656,7.750310420937622,6.380191536034333,9298.089195576102
